GHO (CODE),YEAR (DISPLAY),STARTYEAR,ENDYEAR,DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Low,High
TB_c_ret_tsr,2010,2010,2010,N/A,N/A,N/A,68.0,0.0,0.0
TB_e_inc_tbhiv_num,2012,2012,2012,N/A,N/A,N/A,1300.0,250.0,3200.0
TB_hiv_art_pct,2020,2020,2020,N/A,N/A,N/A,98.0,0.0,0.0
TB_c_mdr_tx,2008,2008,2008,N/A,N/A,N/A,70.0,0.0,0.0
TB_c_dst_rlt_new_pct,2012,2012,2012,N/A,N/A,N/A,0.65,0.0,0.0
TB_c_mdr_tx,2019,2019,2019,N/A,N/A,N/A,212.0,0.0,0.0
TB_c_dst_rlt_ret_pct,2017,2017,2017,N/A,N/A,N/A,38.0,0.0,0.0
TB_rr_mdr,2023,2023,2023,N/A,N/A,N/A,94.0,0.0,0.0
TB_c_dst_rlt_ret_pct,2005,2005,2005,N/A,N/A,N/A,0.22,0.0,0.0
TB_c_dst_rlt_new_pct,2017,2017,2017,N/A,N/A,N/A,4.2,0.0,0.0
TB_c_newinc,2002,2002,2002,N/A,N/A,N/A,24554.0,0.0,0.0
TB_1,2000,2000,2000,N/A,N/A,N/A,49.0,20.0,260.0
TB_c_mdr_tsr,2009,2009,2009,N/A,N/A,N/A,36.0,0.0,0.0
TB_hivtest_pos_pct,2017,2017,2017,N/A,N/A,N/A,3.4,0.0,0.0
TB_e_inc_tbhiv_num,2021,2021,2021,N/A,N/A,N/A,610.0,190.0,1300.0
TB_hiv_art_pct,2017,2017,2017,N/A,N/A,N/A,98.0,0.0,0.0
TB_hivtest_pct,2014,2014,2014,N/A,N/A,N/A,27.0,0.0,0.0
TB_1,2013,2013,2013,N/A,N/A,N/A,51.0,27.0,130.0
TB_hivtest_pos_pct,2010,2010,2010,N/A,N/A,N/A,3.3,0.0,0.0
TB_e_inc_tbhiv_100k,2023,2023,2023,N/A,N/A,N/A,1.1,0.33,2.3
TB_c_mdr_tx,2009,2009,2009,N/A,N/A,N/A,94.0,0.0,0.0
TB_c_new_tsr,2018,2018,2018,N/A,N/A,N/A,84.0,0.0,0.0
TB_e_inc_tbhiv_100k,2017,2017,2017,N/A,N/A,N/A,1.9,0.58,3.9
TB_1,2015,2015,2015,N/A,N/A,N/A,53.0,32.0,110.0
TB_e_inc_tbhiv_100k,2009,2009,2009,N/A,N/A,N/A,3.8,0.54,10.0
TB_c_mdr_tx,2014,2014,2014,N/A,N/A,N/A,74.0,0.0,0.0
TB_c_new_tsr,2006,2006,2006,N/A,N/A,N/A,83.0,0.0,0.0
TB_c_newinc,2010,2010,2010,N/A,N/A,N/A,26131.0,0.0,0.0
TB_c_tbhiv_tsr,2008,2008,2008,N/A,N/A,N/A,40.0,0.0,0.0
TB_e_inc_tbhiv_100k,2004,2004,2004,N/A,N/A,N/A,3.9,0.39,11.0
TB_c_newinc,2012,2012,2012,N/A,N/A,N/A,18775.0,0.0,0.0
TB_hiv_art_pct,2018,2018,2018,N/A,N/A,N/A,96.0,0.0,0.0
MDG_0000000020,2006,2006,2006,N/A,N/A,N/A,146.0,28.0,359.0
MDG_0000000020,2021,2021,2021,N/A,N/A,N/A,58.0,38.0,82.0
TB_c_mdr_tx,2023,2023,2023,N/A,N/A,N/A,94.0,0.0,0.0
TB_hiv_art_pct,2021,2021,2021,N/A,N/A,N/A,93.0,0.0,0.0
TB_e_inc_tbhiv_num,2008,2008,2008,N/A,N/A,N/A,1500.0,230.0,3900.0
TB_e_inc_tbhiv_num,2013,2013,2013,N/A,N/A,N/A,1300.0,250.0,3100.0
TB_c_dst_rlt_new_pct,2020,2020,2020,N/A,N/A,N/A,65.0,0.0,0.0
TB_c_dst_rlt_ret_pct,2023,2023,2023,N/A,N/A,N/A,62.0,0.0,0.0
TB_c_dst_rlt_ret_pct,2007,2007,2007,N/A,N/A,N/A,6.4,0.0,0.0
TB_hivtest_pct,2022,2022,2022,N/A,N/A,N/A,27.0,0.0,0.0
MDG_0000000020,2019,2019,2019,N/A,N/A,N/A,67.0,46.0,91.0
TB_rr_mdr,2016,2016,2016,N/A,N/A,N/A,143.0,0.0,0.0
MDG_0000000020,2004,2004,2004,N/A,N/A,N/A,142.0,29.0,341.0
TB_hivtest_pct,2019,2019,2019,N/A,N/A,N/A,38.0,0.0,0.0
TB_c_ret_tsr,2011,2011,2011,N/A,N/A,N/A,55.0,0.0,0.0
TB_rr_mdr,2014,2014,2014,N/A,N/A,N/A,82.0,0.0,0.0
TB_c_mdr_tx,2013,2013,2013,N/A,N/A,N/A,72.0,0.0,0.0
TB_c_mdr_tsr,2018,2018,2018,N/A,N/A,N/A,84.0,0.0,0.0
TB_hivtest_pos_pct,2020,2020,2020,N/A,N/A,N/A,2.3,0.0,0.0
TB_e_inc_num,2000,2000,2000,N/A,N/A,N/A,50000.0,9400.0,124000.0
TB_c_newinc,2009,2009,2009,N/A,N/A,N/A,26001.0,0.0,0.0
TB_hivtest_pos_pct,2012,2012,2012,N/A,N/A,N/A,7.5,0.0,0.0
TB_c_dst_rlt_new_pct,2014,2014,2014,N/A,N/A,N/A,0.39,0.0,0.0
TB_c_dst_rlt_new_pct,2008,2008,2008,N/A,N/A,N/A,0.84,0.0,0.0
TB_c_new_tsr,2019,2019,2019,N/A,N/A,N/A,83.0,0.0,0.0
TB_hivtest_pos_pct,2007,2007,2007,N/A,N/A,N/A,19.0,0.0,0.0
TB_c_dst_rlt_new_pct,2009,2009,2009,N/A,N/A,N/A,1.2,0.0,0.0
TB_c_newinc,2000,2000,2000,N/A,N/A,N/A,24807.0,0.0,0.0
TB_1,2010,2010,2010,N/A,N/A,N/A,49.0,23.0,170.0
TB_rr_mdr,2005,2005,2005,N/A,N/A,N/A,45.0,0.0,0.0
MDG_0000000020,2020,2020,2020,N/A,N/A,N/A,62.0,42.0,86.0
TB_1,2022,2022,2022,N/A,N/A,N/A,72.0,50.0,110.0
TB_e_inc_tbhiv_num,2009,2009,2009,N/A,N/A,N/A,1600.0,240.0,4400.0
TB_e_inc_rr_num,2023,2023,2023,N/A,N/A,N/A,790.0,170.0,1400.0
TB_e_inc_rr_num,2015,2015,2015,N/A,N/A,N/A,1300.0,320.0,2200.0
TB_c_new_tsr,2003,2003,2003,N/A,N/A,N/A,82.0,0.0,0.0
TB_e_inc_tbhiv_100k,2002,2002,2002,N/A,N/A,N/A,4.3,0.41,13.0
TB_hivtest_pct,2020,2020,2020,N/A,N/A,N/A,28.0,0.0,0.0
TB_c_xdr_tsr,2016,2016,2016,N/A,N/A,N/A,0.0,0.0,0.0
TB_e_inc_num,2006,2006,2006,N/A,N/A,N/A,58000.0,11000.0,143000.0
TB_c_ret_tsr,2009,2009,2009,N/A,N/A,N/A,70.0,0.0,0.0
TB_c_mdr_tx,2011,2011,2011,N/A,N/A,N/A,80.0,0.0,0.0
TB_1,2016,2016,2016,N/A,N/A,N/A,61.0,40.0,100.0
TB_c_new_tsr,1996,1996,1996,N/A,N/A,N/A,26.0,0.0,0.0
TB_e_inc_tbhiv_num,2004,2004,2004,N/A,N/A,N/A,1500.0,150.0,4300.0
TB_e_inc_tbhiv_100k,2021,2021,2021,N/A,N/A,N/A,1.3,0.4,2.6
TB_c_new_tsr,1999,1999,1999,N/A,N/A,N/A,80.0,0.0,0.0
TB_hivtest_pct,2016,2016,2016,N/A,N/A,N/A,17.0,0.0,0.0
TB_hivtest_pos_pct,2014,2014,2014,N/A,N/A,N/A,6.0,0.0,0.0
TB_hiv_art_pct,2007,2007,2007,N/A,N/A,N/A,39.0,0.0,0.0
TB_1,2003,2003,2003,N/A,N/A,N/A,49.0,21.0,220.0
TB_e_inc_tbhiv_100k,2019,2019,2019,N/A,N/A,N/A,1.5,0.47,3.0
TB_c_ret_tsr,2006,2006,2006,N/A,N/A,N/A,80.0,0.0,0.0
TB_c_dst_rlt_ret_pct,2014,2014,2014,N/A,N/A,N/A,5.8,0.0,0.0
TB_e_inc_tbhiv_100k,2012,2012,2012,N/A,N/A,N/A,3.5,0.67,8.8
TB_c_dst_rlt_new_pct,2021,2021,2021,N/A,N/A,N/A,80.0,0.0,0.0
TB_rr_mdr,2011,2011,2011,N/A,N/A,N/A,83.0,0.0,0.0
TB_hivtest_pct,2003,2003,2003,N/A,N/A,N/A,4.0,0.0,0.0
TB_e_inc_tbhiv_100k,2020,2020,2020,N/A,N/A,N/A,1.3,0.43,2.7
TB_e_inc_tbhiv_num,2018,2018,2018,N/A,N/A,N/A,730.0,230.0,1500.0
TB_hivtest_pos_pct,2023,2023,2023,N/A,N/A,N/A,2.8,0.0,0.0
TB_hiv_art_pct,2013,2013,2013,N/A,N/A,N/A,39.0,0.0,0.0
TB_1,2002,2002,2002,N/A,N/A,N/A,49.0,21.0,230.0
MDG_0000000020,2010,2010,2010,N/A,N/A,N/A,119.0,34.0,254.0
TB_c_mdr_tx,2012,2012,2012,N/A,N/A,N/A,58.0,0.0,0.0
TB_c_newinc,2014,2014,2014,N/A,N/A,N/A,19266.0,0.0,0.0
TB_c_dst_rlt_new_pct,2011,2011,2011,N/A,N/A,N/A,0.29,0.0,0.0
TB_c_new_tsr,2004,2004,2004,N/A,N/A,N/A,78.0,0.0,0.0
TB_1,2004,2004,2004,N/A,N/A,N/A,50.0,21.0,240.0
TB_c_dst_rlt_ret_pct,2016,2016,2016,N/A,N/A,N/A,27.0,0.0,0.0
TB_hivtest_pos_pct,2019,2019,2019,N/A,N/A,N/A,2.8,0.0,0.0
TB_hivtest_pos_pct,2006,2006,2006,N/A,N/A,N/A,11.0,0.0,0.0
TB_e_inc_tbhiv_num,2011,2011,2011,N/A,N/A,N/A,1300.0,230.0,3100.0
TB_rr_mdr,2012,2012,2012,N/A,N/A,N/A,138.0,0.0,0.0
TB_c_mdr_tx,2021,2021,2021,N/A,N/A,N/A,209.0,0.0,0.0
MDG_0000000020,2000,2000,2000,N/A,N/A,N/A,148.0,28.0,367.0
TB_e_inc_tbhiv_num,2010,2010,2010,N/A,N/A,N/A,1700.0,260.0,4500.0
TB_c_dst_rlt_ret_pct,2008,2008,2008,N/A,N/A,N/A,3.1,0.0,0.0
TB_hivtest_pos_pct,2022,2022,2022,N/A,N/A,N/A,1.8,0.0,0.0
TB_c_mdr_tsr,2010,2010,2010,N/A,N/A,N/A,50.0,0.0,0.0
MDG_0000000020,2003,2003,2003,N/A,N/A,N/A,138.0,30.0,325.0
TB_e_inc_tbhiv_num,2022,2022,2022,N/A,N/A,N/A,580.0,180.0,1200.0
TB_hivtest_pos_pct,2011,2011,2011,N/A,N/A,N/A,9.5,0.0,0.0
TB_hivtest_pos_pct,2008,2008,2008,N/A,N/A,N/A,13.0,0.0,0.0
TB_c_new_tsr,2014,2014,2014,N/A,N/A,N/A,82.0,0.0,0.0
TB_c_mdr_tsr,2021,2021,2021,N/A,N/A,N/A,79.0,0.0,0.0
TB_c_mdr_tsr,2011,2011,2011,N/A,N/A,N/A,53.0,0.0,0.0
TB_e_inc_num,2008,2008,2008,N/A,N/A,N/A,49000.0,15000.0,104000.0
TB_c_new_tsr,2013,2013,2013,N/A,N/A,N/A,82.0,0.0,0.0
TB_e_inc_num,2001,2001,2001,N/A,N/A,N/A,49000.0,10000.0,115000.0
TB_c_new_tsr,1997,1997,1997,N/A,N/A,N/A,59.0,0.0,0.0
TB_c_tbhiv_tsr,2006,2006,2006,N/A,N/A,N/A,83.0,0.0,0.0
TB_1,2020,2020,2020,N/A,N/A,N/A,60.0,43.0,88.0
TB_e_inc_rr_num,2021,2021,2021,N/A,N/A,N/A,890.0,320.0,1400.0
TB_c_newinc,2020,2020,2020,N/A,N/A,N/A,17360.0,0.0,0.0
TB_c_ret_tsr,2013,2013,2013,N/A,N/A,N/A,71.0,0.0,0.0
TB_hiv_art_pct,2011,2011,2011,N/A,N/A,N/A,25.0,0.0,0.0
TB_hiv_art_pct,2012,2012,2012,N/A,N/A,N/A,17.0,0.0,0.0
TB_c_new_tsr,2005,2005,2005,N/A,N/A,N/A,79.0,0.0,0.0
TB_c_ret_tsr,2007,2007,2007,N/A,N/A,N/A,79.0,0.0,0.0
TB_e_inc_tbhiv_100k,2018,2018,2018,N/A,N/A,N/A,1.6,0.52,3.4
TB_c_newinc,2011,2011,2011,N/A,N/A,N/A,19348.0,0.0,0.0
TB_1,2014,2014,2014,N/A,N/A,N/A,53.0,29.0,130.0
TB_c_ret_tsr,2003,2003,2003,N/A,N/A,N/A,81.0,0.0,0.0
TB_c_new_tsr,2015,2015,2015,N/A,N/A,N/A,79.0,0.0,0.0
TB_e_inc_num,2019,2019,2019,N/A,N/A,N/A,30000.0,21000.0,42000.0
TB_c_newinc,2016,2016,2016,N/A,N/A,N/A,20477.0,0.0,0.0
MDG_0000000020,2023,2023,2023,N/A,N/A,N/A,50.0,31.0,75.0
TB_c_ret_tsr,2017,2017,2017,N/A,N/A,N/A,73.0,0.0,0.0
TB_1,2001,2001,2001,N/A,N/A,N/A,49.0,21.0,230.0
TB_c_new_tsr,2001,2001,2001,N/A,N/A,N/A,80.0,0.0,0.0
TB_hivtest_pct,2017,2017,2017,N/A,N/A,N/A,35.0,0.0,0.0
TB_e_inc_num,2005,2005,2005,N/A,N/A,N/A,56000.0,11000.0,135000.0
TB_e_inc_tbhiv_100k,2000,2000,2000,N/A,N/A,N/A,6.0,0.44,19.0
TB_hivtest_pct,2010,2010,2010,N/A,N/A,N/A,28.0,0.0,0.0
TB_c_ret_tsr,2008,2008,2008,N/A,N/A,N/A,75.0,0.0,0.0
TB_rr_mdr,2007,2007,2007,N/A,N/A,N/A,51.0,0.0,0.0
TB_e_inc_num,2013,2013,2013,N/A,N/A,N/A,38000.0,14000.0,72000.0
TB_e_inc_rr_num,2016,2016,2016,N/A,N/A,N/A,1200.0,450.0,1900.0
TB_c_dst_rlt_new_pct,2007,2007,2007,N/A,N/A,N/A,0.34,0.0,0.0
TB_c_new_tsr,2011,2011,2011,N/A,N/A,N/A,68.0,0.0,0.0
TB_rr_mdr,2017,2017,2017,N/A,N/A,N/A,104.0,0.0,0.0
TB_e_inc_num,2021,2021,2021,N/A,N/A,N/A,28000.0,18000.0,39000.0
TB_c_new_tsr,2008,2008,2008,N/A,N/A,N/A,77.0,0.0,0.0
TB_c_dst_rlt_new_pct,2015,2015,2015,N/A,N/A,N/A,2.0,0.0,0.0
TB_c_newinc,2018,2018,2018,N/A,N/A,N/A,20080.0,0.0,0.0
TB_hivtest_pos_pct,2015,2015,2015,N/A,N/A,N/A,3.5,0.0,0.0
TB_c_mdr_tx,2020,2020,2020,N/A,N/A,N/A,152.0,0.0,0.0
MDG_0000000020,2013,2013,2013,N/A,N/A,N/A,100.0,38.0,190.0
TB_c_mdr_tsr,2020,2020,2020,N/A,N/A,N/A,85.0,0.0,0.0
TB_hivtest_pct,2005,2005,2005,N/A,N/A,N/A,0.62,0.0,0.0
TB_e_inc_num,2022,2022,2022,N/A,N/A,N/A,27000.0,17000.0,39000.0
MDG_0000000020,2017,2017,2017,N/A,N/A,N/A,77.0,50.0,109.0
TB_c_dst_rlt_new_pct,2022,2022,2022,N/A,N/A,N/A,56.0,0.0,0.0
TB_e_inc_num,2003,2003,2003,N/A,N/A,N/A,51000.0,11000.0,120000.0
MDG_0000000020,2002,2002,2002,N/A,N/A,N/A,139.0,30.0,328.0
TB_c_dst_rlt_ret_pct,2013,2013,2013,N/A,N/A,N/A,4.6,0.0,0.0
TB_hivtest_pos_pct,2013,2013,2013,N/A,N/A,N/A,6.2,0.0,0.0
TB_e_inc_num,2015,2015,2015,N/A,N/A,N/A,35000.0,18000.0,59000.0
TB_1,2023,2023,2023,N/A,N/A,N/A,53.0,36.0,86.0
TB_c_dst_rlt_ret_pct,2019,2019,2019,N/A,N/A,N/A,100.0,0.0,0.0
TB_e_inc_tbhiv_100k,2016,2016,2016,N/A,N/A,N/A,2.1,0.63,4.6
TB_rr_mdr,2018,2018,2018,N/A,N/A,N/A,172.0,0.0,0.0
TB_1,2019,2019,2019,N/A,N/A,N/A,65.0,48.0,95.0
TB_e_inc_tbhiv_100k,2001,2001,2001,N/A,N/A,N/A,4.9,0.44,15.0
TB_c_newinc,2003,2003,2003,N/A,N/A,N/A,25105.0,0.0,0.0
TB_e_inc_tbhiv_num,2016,2016,2016,N/A,N/A,N/A,880.0,260.0,1900.0
HEPATITIS_HCV_TREATMENT_INITIATED_NUM,2022,2022,2022,N/A,N/A,N/A,1.0,0.0,0.0
HEPATITIS_HCV_DIAGNOSED_CRD_NUM,2022,2022,2022,N/A,N/A,N/A,75858.81,0.0,0.0
HEPATITIS_HBV_TREATMENT_NUM,2022,2022,2022,N/A,N/A,N/A,34121.22,0.0,0.0
HEPATITIS_HBV_DIAGNOSIS_PERINFECTED_PER100,2022,2022,2022,N/A,N/A,N/A,11.94,0.0,0.0
HEPATITIS_HBV_PREVALENCE_PER100,2022,2022,2022,N/A,N/A,N/A,4.31,0.0,0.0
HEPATITIS_HBV_TREATMENT_PERDIAGNOSED_PER100,2022,2022,2022,N/A,N/A,N/A,14.15,0.0,0.0
HEPATITIS_HBV_DEATHS_NUM,2022,2022,2022,N/A,N/A,N/A,3299.45,0.0,0.0
HEPATITIS_HCV_LIVINGWITH_NUM,2022,2022,2022,N/A,N/A,N/A,511036.36,0.0,0.0
HEPATITIS_HCV_DIAGNOSIS_PERINFECTED_CRD_PER100,2022,2022,2022,N/A,N/A,N/A,14.28,0.0,0.0
HEPATITIS_HBV_INFECTIONS_NEW_NUM,2022,2022,2022,N/A,N/A,N/A,15375.74,0.0,0.0
HEPATITIS_HCV_DIAGNOSED_NUM,2022,2022,2022,N/A,N/A,N/A,55684.24,0.0,0.0
HEPATITIS_HCV_TREATMENT_PERDIAGNOSED_PER100,2022,2015,2022,N/A,N/A,N/A,27.99,0.0,0.0
HEPATITIS_HCV_DEATHS_NUM,2022,2022,2022,N/A,N/A,N/A,875.44,0.0,0.0
HEPATITIS_HCV_PREVALENCE_PER100,2022,2022,2022,N/A,N/A,N/A,1.06,0.0,0.0
HEPATITIS_HBV_LIVINGWITH_NUM,2022,2022,2022,N/A,N/A,N/A,2019584.42,0.0,0.0
HEPATITIS_HBV_DIAGNOSED_NUM,2022,2022,2022,N/A,N/A,N/A,241093.34,0.0,0.0
HEPATITIS_HBV_TREATMENT_PERINFECTED_PER100,2022,2022,2022,N/A,N/A,N/A,1.69,0.0,0.0
HEPATITIS_HCV_LIVINGWITH_CRD_NUM,2022,2022,2022,N/A,N/A,N/A,531210.93,0.0,0.0
HEPATITIS_HCV_TREATMENT_CUM_PERINFECTED_CRD_PER100,2022,2022,2022,N/A,N/A,N/A,4.0,0.0,0.0
HEPATITIS_HCV_TREATMENT_CUM_NUM,2022,2015,2022,N/A,N/A,N/A,21236.39,0.0,0.0
HEPATITIS_HCV_INFECTIONS_NEW_NUM,2022,2022,2022,N/A,N/A,N/A,11876.5,0.0,0.0
NCD_PAA,2006,2006,2006,SEX,SEX_FMLE,Female,24.59,10.85,42.45
NCD_PAC_ADO,2004,2004,2004,SEX,SEX_MLE,Male,88.31,86.21,90.13
NCD_BMI_PLUS1C,2015,2015,2015,SEX,SEX_BTSX,Both sexes,10.47,7.05,14.68
NCD_BMI_18C,2010,2010,2010,SEX,SEX_BTSX,Both sexes,16.37,13.52,19.46
NCD_BMI_25A,2009,2009,2009,SEX,SEX_FMLE,Female,37.28,33.25,41.42
NCD_CHOL_MEANTOTALCHOL_C,1989,1989,1989,SEX,SEX_MLE,Male,3.8,3.4,4.2
NCD_BMI_25C,2001,2001,2001,SEX,SEX_MLE,Male,17.1,13.29,21.45
NCD_DIABETES_PREVALENCE_AGESTD,2012,2012,2012,SEX,SEX_BTSX,Both sexes,12.4,9.65,15.32
NCD_PAC_ADO,2014,2014,2014,SEX,SEX_BTSX,Both sexes,90.17,88.21,91.84
NCD_DTH_TOT,2008,2008,2008,SEX,SEX_BTSX,Both sexes,98376.61,49661.3,178155.9
NCD_BMI_PLUS2C,2012,2012,2012,SEX,SEX_MLE,Male,3.98,1.16,9.18
NCD_CCS_CVDPlan,2013,2013,2013,N/A,N/A,N/A,,0.0,0.0
NCD_CHOL_MEANNONHDL_A,2007,2007,2007,SEX,SEX_MLE,Male,2.8,2.6,3.0
NCD_CHOL_MEANTOTALCHOL_C,2001,2001,2001,SEX,SEX_MLE,Male,3.8,3.5,4.2
NCD_CHOL_MEANHDL_A,2013,2013,2013,SEX,SEX_BTSX,Both sexes,1.0,0.9,1.1
NCD_CHOL_MEANTOTALCHOL_A,2003,2003,2003,SEX,SEX_FMLE,Female,4.1,3.8,4.4
SDG_SH_DTH_RNCOM,2014,2014,2014,SEX,SEX_MLE,Male,4223.83,1825.73,7662.91
NCD_BMI_MINUS2C,1995,1995,1995,SEX,SEX_BTSX,Both sexes,18.62,12.27,25.3
NCD_BMI_PLUS1C,2014,2014,2014,SEX,SEX_BTSX,Both sexes,8.94,6.41,11.94
NCD_DIABETES_TREATMENT_AGESTD,2022,2022,2022,SEX,SEX_FMLE,Female,35.81,19.88,54.27
NCD_CCS_sulphonylurea,2017,2017,2017,N/A,N/A,N/A,,0.0,0.0
NCD_BMI_30C,1998,1998,1998,SEX,SEX_MLE,Male,2.34,1.37,3.65
NCD_BMI_PLUS1C,2022,2022,2022,SEX,SEX_FMLE,Female,9.82,5.43,16.26
NCD_BMI_PLUS2C,2004,2004,2004,SEX,SEX_BTSX,Both sexes,1.47,0.54,3.04
NCD_BMI_18A,2021,2021,2021,SEX,SEX_BTSX,Both sexes,14.55,11.27,18.19
NCD_CCS_palliative_home,2019,2019,2019,N/A,N/A,N/A,,0.0,0.0
NCD_CHOL_MEANNONHDL_C,2002,2002,2002,SEX,SEX_BTSX,Both sexes,2.7,2.6,2.9
SDG_SH_DTH_RNCOM,2007,2007,2007,SEX,SEX_BTSX,Both sexes,55897.99,32598.24,87882.68
SDGSUICIDE,2013,2013,2013,SEX,SEX_MLE,Male,5.17,2.56,9.02
NCD_BMI_PLUS2C,2006,2006,2006,SEX,SEX_MLE,Male,2.46,0.48,6.68
NCD_CHOL_MEANTOTALCHOL_A,1989,1989,1989,SEX,SEX_FMLE,Female,4.0,3.6,4.4
NCD_DIABETES_PREVALENCE_CRUDE,2015,2015,2015,SEX,SEX_FMLE,Female,14.43,10.23,19.49
SDG_SH_DTH_RNCOM,2009,2009,2009,SEX,SEX_FMLE,Female,28691.27,17196.68,44614.19
NCD_BMI_PLUS2C,2012,2012,2012,SEX,SEX_MLE,Male,5.8,1.07,15.2
NCDMORT3070,2014,2014,2014,SEX,SEX_BTSX,Both sexes,23.48,14.31,34.9
NCD_BMI_18C,2000,2000,2000,SEX,SEX_FMLE,Female,14.77,9.45,20.67
NCD_BMI_18C,2021,2021,2021,SEX,SEX_FMLE,Female,15.37,10.99,20.09
NCD_BMI_18C,1999,1999,1999,SEX,SEX_BTSX,Both sexes,17.47,13.25,21.99
NCD_DIABETES_PREVALENCE_CRUDE,2017,2017,2017,SEX,SEX_BTSX,Both sexes,9.1,6.73,11.82
M_Group,2022,2022,2022,N/A,N/A,N/A,,0.0,0.0
SA_0000001400,2006,2006,2006,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,0.0,0.0,0.0
NCD_BMI_MINUS2C,2020,2020,2020,SEX,SEX_MLE,Male,17.19,9.58,26.75
NCD_BMI_PLUS2C,2022,2022,2022,SEX,SEX_FMLE,Female,4.4,0.57,12.8
NCD_BMI_PLUS2C,2018,2018,2018,SEX,SEX_MLE,Male,8.79,1.77,20.87
NCD_DIABETES_PREVALENCE_CRUDE,2022,2022,2022,SEX,SEX_MLE,Male,6.93,3.0,12.73
NCD_BMI_18C,2009,2009,2009,SEX,SEX_FMLE,Female,14.92,11.03,19.0
NCD_CHOL_MEANTOTALCHOL_C,1997,1997,1997,SEX,SEX_FMLE,Female,4.0,3.6,4.3
NCD_CHOL_MEANTOTALCHOL_C,2013,2013,2013,SEX,SEX_BTSX,Both sexes,4.0,3.8,4.1
NCD_BMI_18C,2008,2008,2008,SEX,SEX_BTSX,Both sexes,16.59,13.56,19.87
SDG_SH_DTH_RNCOM,2007,2007,2007,SEX,SEX_FMLE,Female,2658.99,1032.28,6041.96
NCD_BMI_PLUS1C,2017,2017,2017,SEX,SEX_BTSX,Both sexes,13.43,7.66,20.72
NCD_BMI_18C,2008,2008,2008,SEX,SEX_MLE,Male,18.32,13.72,23.33
NCD_BMI_PLUS1C,1993,1993,1993,SEX,SEX_BTSX,Both sexes,3.73,2.07,6.11
SDGSUICIDE,2019,2019,2019,SEX,SEX_BTSX,Both sexes,3.99,0.0,0.0
NCDMORT3070,2018,2018,2018,SEX,SEX_MLE,Male,24.59,14.86,36.84
NCD_BMI_25C,2013,2013,2013,SEX,SEX_MLE,Male,22.82,19.91,25.9
NCD_BMI_PLUS2C,2009,2009,2009,SEX,SEX_BTSX,Both sexes,2.68,1.09,5.36
NCD_BMI_25A,2019,2019,2019,SEX,SEX_BTSX,Both sexes,36.87,33.8,39.83
NCD_CHOL_MEANHDL_A,2012,2012,2012,SEX,SEX_FMLE,Female,1.1,0.9,1.2
NCD_DIABETES_PREVALENCE_AGESTD,2016,2016,2016,SEX,SEX_MLE,Male,13.09,8.74,18.11
NCD_CHOL_MEANHDL_A,2001,2001,2001,SEX,SEX_BTSX,Both sexes,1.0,0.9,1.1
NCD_BMI_PLUS2C,2013,2013,2013,SEX,SEX_MLE,Male,4.3,1.3,9.65
SA_0000001400,2008,2008,2008,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.0,0.0,0.0
NCD_CHOL_MEANNONHDL_C,1981,1981,1981,SEX,SEX_BTSX,Both sexes,2.5,2.2,2.8
NCD_BMI_PLUS1C,2004,2004,2004,SEX,SEX_BTSX,Both sexes,6.62,4.0,10.0
NCD_UNDER70,2003,2003,2003,SEX,SEX_BTSX,Both sexes,59.07,40.06,73.73
NCD_BMI_30C,2004,2004,2004,SEX,SEX_FMLE,Female,10.68,8.07,13.61
NCD_BMI_MINUS2C,2017,2017,2017,SEX,SEX_FMLE,Female,11.8,6.67,17.99
NCD_CCS_CancerRegNational,2019,2019,2019,N/A,N/A,N/A,,0.0,0.0
NCD_BMI_PLUS2C,2021,2021,2021,SEX,SEX_FMLE,Female,3.74,0.95,8.89
NCD_DIABETES_PREVALENCE_CRUDE,2012,2012,2012,SEX,SEX_FMLE,Female,10.46,7.31,14.29
NCD_CHOL_MEANHDL_A,1991,1991,1991,SEX,SEX_MLE,Male,1.0,0.8,1.2
NCD_CHOL_MEANTOTALCHOL_A,2002,2002,2002,SEX,SEX_BTSX,Both sexes,4.0,3.8,4.2
SA_0000001400,2012,2012,2012,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.0,0.0,0.0
NCD_CCS_TEL_HYDRO_COMBO,2021,2021,2021,N/A,N/A,N/A,,0.0,0.0
NCD_DIABETES_PREVALENCE_CRUDE,2016,2016,2016,SEX,SEX_FMLE,Female,14.36,10.0,19.61
NCD_UNDER70,2006,2006,2006,SEX,SEX_BTSX,Both sexes,58.86,39.9,73.49
NCD_BMI_MINUS2C,2007,2007,2007,SEX,SEX_FMLE,Female,9.26,3.1,19.29
NCD_BMI_PLUS1C,1997,1997,1997,SEX,SEX_BTSX,Both sexes,4.41,2.58,6.87
NCD_BMI_25C,2001,2001,2001,SEX,SEX_FMLE,Female,28.03,22.99,33.54
NCD_BMI_30C,2001,2001,2001,SEX,SEX_BTSX,Both sexes,6.04,4.61,7.68
NCD_BMI_MINUS2C,2002,2002,2002,SEX,SEX_FMLE,Female,10.41,4.93,17.73
